HourDK,PriceArea,FuelAllocationMethod,CO2PerkWh
2022-12-30T08:00:00,DK1,125%,138.750047
2022-12-30T08:00:00,DK2,125%,67.081208
2022-12-30T07:00:00,DK1,125%,127.979307
2022-12-30T07:00:00,DK2,125%,65.919758
2022-12-30T06:00:00,DK1,125%,102.471781
2022-12-30T06:00:00,DK2,125%,64.196399
2022-12-30T05:00:00,DK1,125%,80.87772
2022-12-30T05:00:00,DK2,125%,57.339737
2022-12-30T04:00:00,DK1,125%,80.728597
2022-12-30T04:00:00,DK2,125%,59.406763
2022-12-30T03:00:00,DK1,125%,47.217696
2022-12-30T03:00:00,DK2,125%,52.739065
2022-12-30T02:00:00,DK1,125%,30.835759
2022-12-30T02:00:00,DK2,125%,53.102678
2022-12-30T01:00:00,DK1,125%,35.419428
2022-12-30T01:00:00,DK2,125%,49.843476
2022-12-30T00:00:00,DK1,125%,41.316909
2022-12-30T00:00:00,DK2,125%,24.445631
2022-12-29T23:00:00,DK1,125%,63.026628
2022-12-29T23:00:00,DK2,125%,43.969102
2022-12-29T22:00:00,DK1,125%,62.369358
2022-12-29T22:00:00,DK2,125%,29.622624
2022-12-29T21:00:00,DK1,125%,68.366089
2022-12-29T21:00:00,DK2,125%,36.119975
2022-12-29T20:00:00,DK1,125%,61.717644
2022-12-29T20:00:00,DK2,125%,21.633238
2022-12-29T19:00:00,DK1,125%,61.953306
2022-12-29T19:00:00,DK2,125%,23.575711
2022-12-29T18:00:00,DK1,125%,57.888738
2022-12-29T18:00:00,DK2,125%,22.6764
2022-12-29T17:00:00,DK1,125%,57.913561
2022-12-29T17:00:00,DK2,125%,33.495245
2022-12-29T16:00:00,DK1,125%,58.644206
2022-12-29T16:00:00,DK2,125%,52.053273
2022-12-29T15:00:00,DK1,125%,115.721152
2022-12-29T15:00:00,DK2,125%,106.106493
2022-12-29T14:00:00,DK1,125%,126.1795
2022-12-29T14:00:00,DK2,125%,112.481518
2022-12-29T13:00:00,DK1,125%,123.846051
2022-12-29T13:00:00,DK2,125%,106.817403
2022-12-29T12:00:00,DK1,125%,118.835772
2022-12-29T12:00:00,DK2,125%,103.152801
2022-12-29T11:00:00,DK1,125%,84.727732
2022-12-29T11:00:00,DK2,125%,74.835922
2022-12-29T10:00:00,DK1,125%,78.34244
2022-12-29T10:00:00,DK2,125%,68.318225
2022-12-29T09:00:00,DK1,125%,123.522101
2022-12-29T09:00:00,DK2,125%,110.592539
2022-12-29T08:00:00,DK1,125%,104.707235
2022-12-29T08:00:00,DK2,125%,90.981264
2022-12-29T07:00:00,DK1,125%,61.853519
2022-12-29T07:00:00,DK2,125%,58.808647
2022-12-29T06:00:00,DK1,125%,63.790341
2022-12-29T06:00:00,DK2,125%,57.674847
2022-12-29T05:00:00,DK1,125%,75.507804
2022-12-29T05:00:00,DK2,125%,59.607106
2022-12-29T04:00:00,DK1,125%,64.132218
2022-12-29T04:00:00,DK2,125%,56.348134
2022-12-29T03:00:00,DK1,125%,62.870087
2022-12-29T03:00:00,DK2,125%,54.572729
2022-12-29T02:00:00,DK1,125%,59.337741
2022-12-29T02:00:00,DK2,125%,53.139802
2022-12-29T01:00:00,DK1,125%,70.945483
2022-12-29T01:00:00,DK2,125%,52.741989
2022-12-29T00:00:00,DK1,125%,82.425934
2022-12-29T00:00:00,DK2,125%,54.540325
2022-12-28T23:00:00,DK1,125%,90.061172
2022-12-28T23:00:00,DK2,125%,61.826527
2022-12-28T22:00:00,DK1,125%,112.170398
2022-12-28T22:00:00,DK2,125%,67.326464
2022-12-28T21:00:00,DK1,125%,123.537092
2022-12-28T21:00:00,DK2,125%,72.376033
2022-12-28T20:00:00,DK1,125%,125.997495
2022-12-28T20:00:00,DK2,125%,70.797316
2022-12-28T19:00:00,DK1,125%,142.923436
2022-12-28T19:00:00,DK2,125%,74.28537
2022-12-28T18:00:00,DK1,125%,142.21725
2022-12-28T18:00:00,DK2,125%,62.546352
2022-12-28T17:00:00,DK1,125%,157.587778
2022-12-28T17:00:00,DK2,125%,62.017085
2022-12-28T16:00:00,DK1,125%,152.063566
2022-12-28T16:00:00,DK2,125%,62.081216
2022-12-28T15:00:00,DK1,125%,154.237117
2022-12-28T15:00:00,DK2,125%,63.25015
2022-12-28T14:00:00,DK1,125%,142.661899
2022-12-28T14:00:00,DK2,125%,68.575316
2022-12-28T13:00:00,DK1,125%,113.711778
2022-12-28T13:00:00,DK2,125%,60.349549
2022-12-28T12:00:00,DK1,125%,105.849665
2022-12-28T12:00:00,DK2,125%,56.854841
2022-12-28T11:00:00,DK1,125%,99.474111
2022-12-28T11:00:00,DK2,125%,56.411987
2022-12-28T10:00:00,DK1,125%,97.650688
2022-12-28T10:00:00,DK2,125%,56.744567
2022-12-28T09:00:00,DK1,125%,164.07907
2022-12-28T09:00:00,DK2,125%,107.105747
2022-12-28T08:00:00,DK1,125%,154.488025
2022-12-28T08:00:00,DK2,125%,108.216206
2022-12-28T07:00:00,DK1,125%,103.272186
2022-12-28T07:00:00,DK2,125%,82.296881
2022-12-28T06:00:00,DK1,125%,72.18476
2022-12-28T06:00:00,DK2,125%,56.010041
2022-12-28T05:00:00,DK1,125%,94.240831
2022-12-28T05:00:00,DK2,125%,62.700021
2022-12-28T04:00:00,DK1,125%,102.080787
2022-12-28T04:00:00,DK2,125%,63.41918
2022-12-28T03:00:00,DK1,125%,114.313082
2022-12-28T03:00:00,DK2,125%,72.871402
2022-12-28T02:00:00,DK1,125%,104.851281
2022-12-28T02:00:00,DK2,125%,69.657683
2022-12-28T01:00:00,DK1,125%,121.297669
2022-12-28T01:00:00,DK2,125%,76.306279
2022-12-28T00:00:00,DK1,125%,133.594712
2022-12-28T00:00:00,DK2,125%,73.963084
2022-12-27T23:00:00,DK1,125%,144.925435
2022-12-27T23:00:00,DK2,125%,59.074417
2022-12-27T22:00:00,DK1,125%,148.778133
2022-12-27T22:00:00,DK2,125%,50.068336
2022-12-27T21:00:00,DK1,125%,148.901026
2022-12-27T21:00:00,DK2,125%,46.546376
2022-12-27T20:00:00,DK1,125%,189.021792
2022-12-27T20:00:00,DK2,125%,30.944395
2022-12-27T19:00:00,DK1,125%,204.377853
2022-12-27T19:00:00,DK2,125%,24.493599
2022-12-27T18:00:00,DK1,125%,198.434444
2022-12-27T18:00:00,DK2,125%,26.028415
2022-12-27T17:00:00,DK1,125%,179.631877
2022-12-27T17:00:00,DK2,125%,29.700843
2022-12-27T16:00:00,DK1,125%,179.99218
2022-12-27T16:00:00,DK2,125%,29.622372
2022-12-27T15:00:00,DK1,125%,159.209657
2022-12-27T15:00:00,DK2,125%,29.745351
2022-12-27T14:00:00,DK1,125%,126.251992
2022-12-27T14:00:00,DK2,125%,25.08462
2022-12-27T13:00:00,DK1,125%,130.44547
2022-12-27T13:00:00,DK2,125%,38.92649
2022-12-27T12:00:00,DK1,125%,130.717564
2022-12-27T12:00:00,DK2,125%,53.209819
2022-12-27T11:00:00,DK1,125%,127.290481
2022-12-27T11:00:00,DK2,125%,31.612968
2022-12-27T10:00:00,DK1,125%,111.148813
2022-12-27T10:00:00,DK2,125%,26.050581
2022-12-27T09:00:00,DK1,125%,117.399939
2022-12-27T09:00:00,DK2,125%,26.758654
2022-12-27T08:00:00,DK1,125%,105.685639
2022-12-27T08:00:00,DK2,125%,23.006206
2022-12-27T07:00:00,DK1,125%,97.951166
2022-12-27T07:00:00,DK2,125%,38.383165
2022-12-27T06:00:00,DK1,125%,95.311983
2022-12-27T06:00:00,DK2,125%,56.265471
2022-12-27T05:00:00,DK1,125%,111.301063
2022-12-27T05:00:00,DK2,125%,63.420661
2022-12-27T04:00:00,DK1,125%,125.994749
2022-12-27T04:00:00,DK2,125%,66.177292
2022-12-27T03:00:00,DK1,125%,118.4058
2022-12-27T03:00:00,DK2,125%,66.845383
2022-12-27T02:00:00,DK1,125%,89.515324
2022-12-27T02:00:00,DK2,125%,60.685494
2022-12-27T01:00:00,DK1,125%,84.108385
2022-12-27T01:00:00,DK2,125%,58.497983
2022-12-27T00:00:00,DK1,125%,75.883918
2022-12-27T00:00:00,DK2,125%,44.614553
2022-12-26T23:00:00,DK1,125%,72.042194
2022-12-26T23:00:00,DK2,125%,22.283869
2022-12-26T22:00:00,DK1,125%,77.024745
2022-12-26T22:00:00,DK2,125%,21.332029
2022-12-26T21:00:00,DK1,125%,79.038524
2022-12-26T21:00:00,DK2,125%,24.867714
2022-12-26T20:00:00,DK1,125%,73.310814
2022-12-26T20:00:00,DK2,125%,26.57181
2022-12-26T19:00:00,DK1,125%,68.809357
2022-12-26T19:00:00,DK2,125%,25.763973
2022-12-26T18:00:00,DK1,125%,60.614258
2022-12-26T18:00:00,DK2,125%,24.330992
2022-12-26T17:00:00,DK1,125%,69.204414
2022-12-26T17:00:00,DK2,125%,23.552129
2022-12-26T16:00:00,DK1,125%,64.371001
2022-12-26T16:00:00,DK2,125%,22.302634
2022-12-26T15:00:00,DK1,125%,65.308045
2022-12-26T15:00:00,DK2,125%,24.066599
2022-12-26T14:00:00,DK1,125%,67.677557
2022-12-26T14:00:00,DK2,125%,28.308298
2022-12-26T13:00:00,DK1,125%,74.531669
2022-12-26T13:00:00,DK2,125%,28.7802
2022-12-26T12:00:00,DK1,125%,75.172225
2022-12-26T12:00:00,DK2,125%,34.437476
2022-12-26T11:00:00,DK1,125%,80.464709
2022-12-26T11:00:00,DK2,125%,41.581523
2022-12-26T10:00:00,DK1,125%,84.259267
2022-12-26T10:00:00,DK2,125%,44.578477
2022-12-26T09:00:00,DK1,125%,97.92928
2022-12-26T09:00:00,DK2,125%,46.125967
2022-12-26T08:00:00,DK1,125%,105.488822
2022-12-26T08:00:00,DK2,125%,52.896207
2022-12-26T07:00:00,DK1,125%,145.612026
2022-12-26T07:00:00,DK2,125%,75.627981
2022-12-26T06:00:00,DK1,125%,158.937745
2022-12-26T06:00:00,DK2,125%,70.522909
2022-12-26T05:00:00,DK1,125%,164.103657
2022-12-26T05:00:00,DK2,125%,78.129967
2022-12-26T04:00:00,DK1,125%,168.395954
2022-12-26T04:00:00,DK2,125%,74.178241
2022-12-26T03:00:00,DK1,125%,155.536586
2022-12-26T03:00:00,DK2,125%,78.201687
2022-12-26T02:00:00,DK1,125%,145.43822
2022-12-26T02:00:00,DK2,125%,62.76637
2022-12-26T01:00:00,DK1,125%,137.731386
2022-12-26T01:00:00,DK2,125%,66.462776
2022-12-26T00:00:00,DK1,125%,155.183277
2022-12-26T00:00:00,DK2,125%,44.350958
2022-12-25T23:00:00,DK1,125%,140.880182
2022-12-25T23:00:00,DK2,125%,42.730481
2022-12-25T22:00:00,DK1,125%,135.655161
2022-12-25T22:00:00,DK2,125%,40.690314
2022-12-25T21:00:00,DK1,125%,129.777193
2022-12-25T21:00:00,DK2,125%,39.207346
2022-12-25T20:00:00,DK1,125%,133.313494
2022-12-25T20:00:00,DK2,125%,38.68209
2022-12-25T19:00:00,DK1,125%,140.043628
2022-12-25T19:00:00,DK2,125%,39.491977
2022-12-25T18:00:00,DK1,125%,166.064841
2022-12-25T18:00:00,DK2,125%,40.003624
2022-12-25T17:00:00,DK1,125%,185.257719
2022-12-25T17:00:00,DK2,125%,57.189608
2022-12-25T16:00:00,DK1,125%,204.577346
2022-12-25T16:00:00,DK2,125%,103.889349
2022-12-25T15:00:00,DK1,125%,175.024895
2022-12-25T15:00:00,DK2,125%,63.434757
2022-12-25T14:00:00,DK1,125%,147.216051
2022-12-25T14:00:00,DK2,125%,55.986077
2022-12-25T13:00:00,DK1,125%,135.494882
2022-12-25T13:00:00,DK2,125%,78.139866
2022-12-25T12:00:00,DK1,125%,133.687126
2022-12-25T12:00:00,DK2,125%,72.07129
2022-12-25T11:00:00,DK1,125%,136.007537
2022-12-25T11:00:00,DK2,125%,71.282125
2022-12-25T10:00:00,DK1,125%,142.481343
2022-12-25T10:00:00,DK2,125%,74.963286
2022-12-25T09:00:00,DK1,125%,147.655515
2022-12-25T09:00:00,DK2,125%,76.826685
2022-12-25T08:00:00,DK1,125%,140.33572
2022-12-25T08:00:00,DK2,125%,74.278527
2022-12-25T07:00:00,DK1,125%,148.827451
2022-12-25T07:00:00,DK2,125%,84.756246
2022-12-25T06:00:00,DK1,125%,160.69619
2022-12-25T06:00:00,DK2,125%,91.122055
2022-12-25T05:00:00,DK1,125%,171.024821
2022-12-25T05:00:00,DK2,125%,101.948911
2022-12-25T04:00:00,DK1,125%,178.138179
2022-12-25T04:00:00,DK2,125%,100.554127
2022-12-25T03:00:00,DK1,125%,199.190452
2022-12-25T03:00:00,DK2,125%,110.660132
2022-12-25T02:00:00,DK1,125%,239.434961
2022-12-25T02:00:00,DK2,125%,122.545991
2022-12-25T01:00:00,DK1,125%,251.068739
2022-12-25T01:00:00,DK2,125%,140.015905
2022-12-25T00:00:00,DK1,125%,264.626503
2022-12-25T00:00:00,DK2,125%,154.273396
2022-12-24T23:00:00,DK1,125%,283.34145
2022-12-24T23:00:00,DK2,125%,136.546049
2022-12-24T22:00:00,DK1,125%,284.282277
2022-12-24T22:00:00,DK2,125%,125.975782
2022-12-24T21:00:00,DK1,125%,265.211005
2022-12-24T21:00:00,DK2,125%,126.594604
2022-12-24T20:00:00,DK1,125%,273.783124
2022-12-24T20:00:00,DK2,125%,129.623031
2022-12-24T19:00:00,DK1,125%,284.126654
2022-12-24T19:00:00,DK2,125%,127.965178
2022-12-24T18:00:00,DK1,125%,260.490622
2022-12-24T18:00:00,DK2,125%,117.025643
2022-12-24T17:00:00,DK1,125%,285.901937
2022-12-24T17:00:00,DK2,125%,141.949827
2022-12-24T16:00:00,DK1,125%,282.040778
2022-12-24T16:00:00,DK2,125%,171.968466
2022-12-24T15:00:00,DK1,125%,290.329323
2022-12-24T15:00:00,DK2,125%,173.435931
2022-12-24T14:00:00,DK1,125%,304.512412
2022-12-24T14:00:00,DK2,125%,180.309651
2022-12-24T13:00:00,DK1,125%,293.136215
2022-12-24T13:00:00,DK2,125%,177.780406
2022-12-24T12:00:00,DK1,125%,299.036784
2022-12-24T12:00:00,DK2,125%,158.717755
2022-12-24T11:00:00,DK1,125%,305.409941
2022-12-24T11:00:00,DK2,125%,149.695849
2022-12-24T10:00:00,DK1,125%,292.478913
2022-12-24T10:00:00,DK2,125%,145.94021
2022-12-24T09:00:00,DK1,125%,309.195513
2022-12-24T09:00:00,DK2,125%,157.437867
2022-12-24T08:00:00,DK1,125%,283.391524
2022-12-24T08:00:00,DK2,125%,108.781524
2022-12-24T07:00:00,DK1,125%,256.672775
2022-12-24T07:00:00,DK2,125%,66.134923
2022-12-24T06:00:00,DK1,125%,239.507066
2022-12-24T06:00:00,DK2,125%,79.424117
2022-12-24T05:00:00,DK1,125%,233.775374
2022-12-24T05:00:00,DK2,125%,95.941655
2022-12-24T04:00:00,DK1,125%,248.272838
2022-12-24T04:00:00,DK2,125%,119.295929
2022-12-24T03:00:00,DK1,125%,252.082782
2022-12-24T03:00:00,DK2,125%,96.062611
2022-12-24T02:00:00,DK1,125%,237.275982
2022-12-24T02:00:00,DK2,125%,62.992913
2022-12-24T01:00:00,DK1,125%,246.822926
2022-12-24T01:00:00,DK2,125%,69.859923
2022-12-24T00:00:00,DK1,125%,251.699743
2022-12-24T00:00:00,DK2,125%,77.424164
2022-12-23T23:00:00,DK1,125%,294.602828
2022-12-23T23:00:00,DK2,125%,60.464273
2022-12-23T22:00:00,DK1,125%,321.038414
2022-12-23T22:00:00,DK2,125%,82.105615
2022-12-23T21:00:00,DK1,125%,343.59168
2022-12-23T21:00:00,DK2,125%,162.135259
2022-12-23T20:00:00,DK1,125%,324.958708
2022-12-23T20:00:00,DK2,125%,132.248598
2022-12-23T19:00:00,DK1,125%,324.603967
2022-12-23T19:00:00,DK2,125%,137.65948
2022-12-23T18:00:00,DK1,125%,320.633671
2022-12-23T18:00:00,DK2,125%,100.622205
2022-12-23T17:00:00,DK1,125%,257.267389
2022-12-23T17:00:00,DK2,125%,89.98131
2022-12-23T16:00:00,DK1,125%,255.573949
2022-12-23T16:00:00,DK2,125%,75.984578
2022-12-23T15:00:00,DK1,125%,270.919843
2022-12-23T15:00:00,DK2,125%,62.507657
2022-12-23T14:00:00,DK1,125%,209.658019
2022-12-23T14:00:00,DK2,125%,63.198574
2022-12-23T13:00:00,DK1,125%,256.814231
2022-12-23T13:00:00,DK2,125%,60.711234
2022-12-23T12:00:00,DK1,125%,172.889278
2022-12-23T12:00:00,DK2,125%,56.828
2022-12-23T11:00:00,DK1,125%,161.780197
2022-12-23T11:00:00,DK2,125%,54.479995
2022-12-23T10:00:00,DK1,125%,138.366883
2022-12-23T10:00:00,DK2,125%,52.473982
2022-12-23T09:00:00,DK1,125%,149.982035
2022-12-23T09:00:00,DK2,125%,56.90605
2022-12-23T08:00:00,DK1,125%,165.156338
2022-12-23T08:00:00,DK2,125%,50.947058
2022-12-23T07:00:00,DK1,125%,159.214151
2022-12-23T07:00:00,DK2,125%,47.886088
2022-12-23T06:00:00,DK1,125%,207.133472
2022-12-23T06:00:00,DK2,125%,42.420899
2022-12-23T05:00:00,DK1,125%,197.770046
2022-12-23T05:00:00,DK2,125%,41.745425
2022-12-23T04:00:00,DK1,125%,204.551171
2022-12-23T04:00:00,DK2,125%,42.721491
2022-12-23T03:00:00,DK1,125%,255.499651
2022-12-23T03:00:00,DK2,125%,41.414688
2022-12-23T02:00:00,DK1,125%,250.756546
2022-12-23T02:00:00,DK2,125%,38.960928
2022-12-23T01:00:00,DK1,125%,226.918088
2022-12-23T01:00:00,DK2,125%,34.752772
2022-12-23T00:00:00,DK1,125%,228.938785
2022-12-23T00:00:00,DK2,125%,34.957793
2022-12-22T23:00:00,DK1,125%,196.411592
2022-12-22T23:00:00,DK2,125%,33.099392
2022-12-22T22:00:00,DK1,125%,169.880271
2022-12-22T22:00:00,DK2,125%,31.96866
2022-12-22T21:00:00,DK1,125%,157.52471
2022-12-22T21:00:00,DK2,125%,30.400873
2022-12-22T20:00:00,DK1,125%,146.018607
2022-12-22T20:00:00,DK2,125%,31.482478
2022-12-22T19:00:00,DK1,125%,132.663032
2022-12-22T19:00:00,DK2,125%,29.194342
2022-12-22T18:00:00,DK1,125%,134.36675
2022-12-22T18:00:00,DK2,125%,35.780934
2022-12-22T17:00:00,DK1,125%,131.220139
2022-12-22T17:00:00,DK2,125%,59.234207
2022-12-22T16:00:00,DK1,125%,123.008432
2022-12-22T16:00:00,DK2,125%,66.37285
2022-12-22T15:00:00,DK1,125%,123.308878
2022-12-22T15:00:00,DK2,125%,82.081981
2022-12-22T14:00:00,DK1,125%,128.361288
2022-12-22T14:00:00,DK2,125%,89.338216
2022-12-22T13:00:00,DK1,125%,128.55044
2022-12-22T13:00:00,DK2,125%,85.363754
2022-12-22T12:00:00,DK1,125%,115.297516
2022-12-22T12:00:00,DK2,125%,55.760714
2022-12-22T11:00:00,DK1,125%,123.645344
2022-12-22T11:00:00,DK2,125%,49.791363
2022-12-22T10:00:00,DK1,125%,123.668845
2022-12-22T10:00:00,DK2,125%,49.329032
2022-12-22T09:00:00,DK1,125%,149.403289
2022-12-22T09:00:00,DK2,125%,47.896969
2022-12-22T08:00:00,DK1,125%,134.915648
2022-12-22T08:00:00,DK2,125%,45.619597
2022-12-22T07:00:00,DK1,125%,115.611035
2022-12-22T07:00:00,DK2,125%,43.130698
2022-12-22T06:00:00,DK1,125%,130.358579
2022-12-22T06:00:00,DK2,125%,42.550939
2022-12-22T05:00:00,DK1,125%,111.234865
2022-12-22T05:00:00,DK2,125%,39.013775
2022-12-22T04:00:00,DK1,125%,111.465861
2022-12-22T04:00:00,DK2,125%,31.008622
2022-12-22T03:00:00,DK1,125%,154.428449
2022-12-22T03:00:00,DK2,125%,31.138088
2022-12-22T02:00:00,DK1,125%,133.589136
2022-12-22T02:00:00,DK2,125%,36.036754
2022-12-22T01:00:00,DK1,125%,126.822247
2022-12-22T01:00:00,DK2,125%,34.671634
2022-12-22T00:00:00,DK1,125%,116.933875
2022-12-22T00:00:00,DK2,125%,30.58997
2022-12-21T23:00:00,DK1,125%,124.755022
2022-12-21T23:00:00,DK2,125%,31.025769
2022-12-21T22:00:00,DK1,125%,128.820784
2022-12-21T22:00:00,DK2,125%,31.867219
2022-12-21T21:00:00,DK1,125%,143.526867
2022-12-21T21:00:00,DK2,125%,31.99816
2022-12-21T20:00:00,DK1,125%,127.183791
2022-12-21T20:00:00,DK2,125%,31.003541
2022-12-21T19:00:00,DK1,125%,127.037677
2022-12-21T19:00:00,DK2,125%,39.211811
2022-12-21T18:00:00,DK1,125%,134.349114
2022-12-21T18:00:00,DK2,125%,48.231508
2022-12-21T17:00:00,DK1,125%,108.408588
2022-12-21T17:00:00,DK2,125%,54.855122
2022-12-21T16:00:00,DK1,125%,124.084444
2022-12-21T16:00:00,DK2,125%,66.293617
2022-12-21T15:00:00,DK1,125%,120.38657
2022-12-21T15:00:00,DK2,125%,68.05423
2022-12-21T14:00:00,DK1,125%,128.305745
2022-12-21T14:00:00,DK2,125%,76.383263
2022-12-21T13:00:00,DK1,125%,173.652074
2022-12-21T13:00:00,DK2,125%,88.650956
2022-12-21T12:00:00,DK1,125%,183.411711
2022-12-21T12:00:00,DK2,125%,81.910919
2022-12-21T11:00:00,DK1,125%,203.469665
2022-12-21T11:00:00,DK2,125%,78.890248
2022-12-21T10:00:00,DK1,125%,162.537979
2022-12-21T10:00:00,DK2,125%,79.750981
2022-12-21T09:00:00,DK1,125%,171.323958
2022-12-21T09:00:00,DK2,125%,81.430987
2022-12-21T08:00:00,DK1,125%,174.675463
2022-12-21T08:00:00,DK2,125%,76.202177
2022-12-21T07:00:00,DK1,125%,145.778303
2022-12-21T07:00:00,DK2,125%,54.278165
2022-12-21T06:00:00,DK1,125%,149.413787
2022-12-21T06:00:00,DK2,125%,54.972555
2022-12-21T05:00:00,DK1,125%,160.446798
2022-12-21T05:00:00,DK2,125%,57.022052
2022-12-21T04:00:00,DK1,125%,159.342447
2022-12-21T04:00:00,DK2,125%,56.824129
2022-12-21T03:00:00,DK1,125%,171.678248
2022-12-21T03:00:00,DK2,125%,50.921542
2022-12-21T02:00:00,DK1,125%,164.095682
2022-12-21T02:00:00,DK2,125%,49.216728
2022-12-21T01:00:00,DK1,125%,155.482279
2022-12-21T01:00:00,DK2,125%,46.293548
2022-12-21T00:00:00,DK1,125%,141.69059
2022-12-21T00:00:00,DK2,125%,42.675805
2022-12-20T23:00:00,DK1,125%,151.190933
2022-12-20T23:00:00,DK2,125%,37.405858
2022-12-20T22:00:00,DK1,125%,149.869009
2022-12-20T22:00:00,DK2,125%,33.107795
2022-12-20T21:00:00,DK1,125%,146.254412
2022-12-20T21:00:00,DK2,125%,37.447061
2022-12-20T20:00:00,DK1,125%,131.590067
2022-12-20T20:00:00,DK2,125%,34.413014
2022-12-20T19:00:00,DK1,125%,159.576308
2022-12-20T19:00:00,DK2,125%,39.134302
2022-12-20T18:00:00,DK1,125%,146.645938
2022-12-20T18:00:00,DK2,125%,37.252662
2022-12-20T17:00:00,DK1,125%,143.631873
2022-12-20T17:00:00,DK2,125%,36.033635
2022-12-20T16:00:00,DK1,125%,103.773218
2022-12-20T16:00:00,DK2,125%,34.289561
2022-12-20T15:00:00,DK1,125%,95.10027
2022-12-20T15:00:00,DK2,125%,30.14251
2022-12-20T14:00:00,DK1,125%,109.889574
2022-12-20T14:00:00,DK2,125%,39.506311
2022-12-20T13:00:00,DK1,125%,99.89145
2022-12-20T13:00:00,DK2,125%,31.811006
2022-12-20T12:00:00,DK1,125%,99.196005
2022-12-20T12:00:00,DK2,125%,34.928049
2022-12-20T11:00:00,DK1,125%,123.977916
2022-12-20T11:00:00,DK2,125%,41.753642
2022-12-20T10:00:00,DK1,125%,114.822273
2022-12-20T10:00:00,DK2,125%,52.902678
2022-12-20T09:00:00,DK1,125%,133.981329
2022-12-20T09:00:00,DK2,125%,65.781843
2022-12-20T08:00:00,DK1,125%,129.695822
2022-12-20T08:00:00,DK2,125%,104.98004
2022-12-20T07:00:00,DK1,125%,126.988149
2022-12-20T07:00:00,DK2,125%,93.193536
2022-12-20T06:00:00,DK1,125%,132.096511
2022-12-20T06:00:00,DK2,125%,84.293842
2022-12-20T05:00:00,DK1,125%,150.521624
2022-12-20T05:00:00,DK2,125%,94.319574
2022-12-20T04:00:00,DK1,125%,132.51595
2022-12-20T04:00:00,DK2,125%,87.225208
2022-12-20T03:00:00,DK1,125%,123.841242
2022-12-20T03:00:00,DK2,125%,78.882514
2022-12-20T02:00:00,DK1,125%,96.602773
2022-12-20T02:00:00,DK2,125%,42.210062
2022-12-20T01:00:00,DK1,125%,100.110226
2022-12-20T01:00:00,DK2,125%,65.395148
2022-12-20T00:00:00,DK1,125%,93.809524
2022-12-20T00:00:00,DK2,125%,63.903967
2022-12-19T23:00:00,DK1,125%,112.491668
2022-12-19T23:00:00,DK2,125%,87.265139
2022-12-19T22:00:00,DK1,125%,121.229291
2022-12-19T22:00:00,DK2,125%,62.50146
2022-12-19T21:00:00,DK1,125%,138.85402
2022-12-19T21:00:00,DK2,125%,88.039675
2022-12-19T20:00:00,DK1,125%,159.165378
2022-12-19T20:00:00,DK2,125%,115.359395
2022-12-19T19:00:00,DK1,125%,168.421774
2022-12-19T19:00:00,DK2,125%,120.623261
2022-12-19T18:00:00,DK1,125%,167.021215
2022-12-19T18:00:00,DK2,125%,73.162103
2022-12-19T17:00:00,DK1,125%,178.567565
2022-12-19T17:00:00,DK2,125%,85.481682
2022-12-19T16:00:00,DK1,125%,181.860833
2022-12-19T16:00:00,DK2,125%,98.398327
2022-12-19T15:00:00,DK1,125%,186.225671
2022-12-19T15:00:00,DK2,125%,102.002369
2022-12-19T14:00:00,DK1,125%,162.924593
2022-12-19T14:00:00,DK2,125%,71.380202
2022-12-19T13:00:00,DK1,125%,144.162402
2022-12-19T13:00:00,DK2,125%,45.353626
2022-12-19T12:00:00,DK1,125%,140.236999
2022-12-19T12:00:00,DK2,125%,37.422708
2022-12-19T11:00:00,DK1,125%,164.184357
2022-12-19T11:00:00,DK2,125%,43.470767
2022-12-19T10:00:00,DK1,125%,192.96204
2022-12-19T10:00:00,DK2,125%,57.216289
2022-12-19T09:00:00,DK1,125%,172.550347
2022-12-19T09:00:00,DK2,125%,60.823189
2022-12-19T08:00:00,DK1,125%,151.936687
2022-12-19T08:00:00,DK2,125%,52.775877
2022-12-19T07:00:00,DK1,125%,151.389994
2022-12-19T07:00:00,DK2,125%,42.915417
2022-12-19T06:00:00,DK1,125%,151.589722
2022-12-19T06:00:00,DK2,125%,34.059303
2022-12-19T05:00:00,DK1,125%,135.114731
2022-12-19T05:00:00,DK2,125%,35.927899
2022-12-19T04:00:00,DK1,125%,133.462233
2022-12-19T04:00:00,DK2,125%,35.062495
2022-12-19T03:00:00,DK1,125%,131.88697
2022-12-19T03:00:00,DK2,125%,34.485751
2022-12-19T02:00:00,DK1,125%,135.364077
2022-12-19T02:00:00,DK2,125%,32.964821
2022-12-19T01:00:00,DK1,125%,134.456107
2022-12-19T01:00:00,DK2,125%,34.972
2022-12-19T00:00:00,DK1,125%,123.414049
2022-12-19T00:00:00,DK2,125%,34.96178
2022-12-18T23:00:00,DK1,125%,132.087092
2022-12-18T23:00:00,DK2,125%,34.611951
2022-12-18T22:00:00,DK1,125%,145.408962
2022-12-18T22:00:00,DK2,125%,36.757677
2022-12-18T21:00:00,DK1,125%,165.057924
2022-12-18T21:00:00,DK2,125%,38.714439
2022-12-18T20:00:00,DK1,125%,180.417822
2022-12-18T20:00:00,DK2,125%,44.882141
2022-12-18T19:00:00,DK1,125%,172.483412
2022-12-18T19:00:00,DK2,125%,46.678698
2022-12-18T18:00:00,DK1,125%,196.581318
2022-12-18T18:00:00,DK2,125%,48.96203
